student_id,week,clicks,videos_watched,assignments_submitted
1634,9,57,3,1
1634,10,180,4,1
1635,1,100,7,0
1635,2,1,8,1
1635,3,138,9,1
1635,4,186,6,0
1635,5,296,11,0
1635,6,123,1,1
1635,7,236,6,1
1635,8,130,2,0
1635,9,201,6,1
1635,10,290,10,1
1636,1,243,10,0
1636,2,204,11,0
1636,3,248,5,1
1636,4,58,8,1
1636,5,238,5,1
1636,6,299,0,1
1636,7,291,3,0
1636,8,77,8,1
1636,9,128,0,1
1636,10,205,7,1
1637,1,22,5,1
1637,2,204,4,1
1637,3,82,8,1
1637,4,254,2,1
1637,5,184,3,0
1637,6,119,1,0
1637,7,15,1,1
1637,8,208,1,1
1637,9,160,1,1
1637,10,187,7,1
1638,1,5,3,0
1638,2,130,4,0
1638,3,226,9,1
1638,4,274,6,0
1638,5,105,0,1
1638,6,75,6,1
1638,7,211,7,1
1638,8,67,7,1
1638,9,266,10,1
1638,10,189,7,1
1639,1,277,9,1
1639,2,57,6,1
1639,3,25,7,1
1639,4,248,1,1
1639,5,86,11,1
1639,6,101,0,1
1639,7,80,11,1
1639,8,126,6,1
1639,9,269,4,0
1639,10,204,5,1
1640,1,21,0,0
1640,2,265,4,1
1640,3,132,0,0
1640,4,206,5,1
1640,5,109,1,0
1640,6,28,1,1
1640,7,125,8,0
1640,8,101,2,1
1640,9,5,4,0
1640,10,225,7,1
1641,1,258,6,1
1641,2,272,6,1
1641,3,73,5,1
1641,4,190,7,1
1641,5,159,7,1
1641,6,178,1,1
1641,7,239,11,1
1641,8,113,9,1
1641,9,82,5,0
1641,10,143,4,0
1642,1,199,8,1
1642,2,129,7,0
1642,3,91,9,1
1642,4,16,5,1
1642,5,171,5,0
1642,6,6,5,0
1642,7,141,3,1
1642,8,185,9,1
1642,9,138,9,1
1642,10,152,1,1
1643,1,83,1,0
1643,2,73,0,0
1643,3,253,3,1
1643,4,267,1,1
1643,5,48,6,1
1643,6,61,11,0
1643,7,107,8,1
1643,8,210,11,0
1643,9,18,1,1
1643,10,236,8,1
1644,1,2,8,1
1644,2,252,5,0
1644,3,12,8,0
1644,4,251,1,1
1644,5,283,7,1
1644,6,238,9,1
1644,7,295,4,1
1644,8,137,2,1
1644,9,192,0,1
1644,10,187,3,0
1645,1,3,9,1
1645,2,257,10,0
1645,3,211,7,0
1645,4,126,3,1
1645,5,64,3,0
1645,6,201,10,0
1645,7,294,7,0
1645,8,47,9,1
1645,9,276,4,0
1645,10,169,10,1
1646,1,236,5,1
1646,2,42,8,0
1646,3,31,10,0
1646,4,198,4,1
1646,5,85,9,1
1646,6,113,7,0
1646,7,186,5,1
1646,8,68,9,1
1646,9,102,5,1
1646,10,108,8,1
1647,1,105,0,1
1647,2,210,10,0
1647,3,45,11,1
1647,4,272,11,1
1647,5,214,10,1
1647,6,3,8,0
1647,7,169,8,1
1647,8,50,11,1
1647,9,45,8,0
1647,10,211,3,0
1648,1,74,1,1
1648,2,170,11,0
1648,3,85,1,1
1648,4,95,10,1
1648,5,201,11,0
1648,6,195,0,1
1648,7,6,9,1
1648,8,260,7,0
1648,9,176,4,1
1648,10,77,6,0
1649,1,33,5,1
1649,2,145,9,1
1649,3,208,4,1
1649,4,6,1,1
1649,5,86,4,0
1649,6,283,6,0
1649,7,30,5,1
1649,8,240,6,0
1649,9,71,11,1
1649,10,151,4,0
1650,1,228,9,1
1650,2,297,11,1
1650,3,181,9,1
1650,4,66,6,1
1650,5,24,11,1
1650,6,223,4,1
1650,7,173,3,0
1650,8,230,10,1
1650,9,296,11,1
1650,10,249,1,1
1651,1,150,3,1
1651,2,205,3,1
1651,3,187,9,0
1651,4,57,3,1
1651,5,92,7,0
1651,6,27,11,1
1651,7,110,10,0
1651,8,54,10,1
1651,9,269,6,1
1651,10,257,7,0
1652,1,218,8,1
1652,2,120,3,1
1652,3,2,6,0
1652,4,163,5,1
1652,5,7,9,1
1652,6,7,6,0
1652,7,46,5,1
1652,8,147,6,0
1652,9,224,2,0
1652,10,122,3,0
1653,1,232,9,1
1653,2,160,1,1
1653,3,268,8,0
1653,4,112,10,0
1653,5,90,8,0
1653,6,22,7,0
1653,7,65,8,1
1653,8,13,1,1
1653,9,52,1,1
1653,10,284,11,1
1654,1,163,5,1
1654,2,181,4,1
1654,3,115,1,1
1654,4,193,8,1
1654,5,168,0,1
1654,6,274,2,1
1654,7,238,2,1
1654,8,165,11,1
1654,9,234,11,1
1654,10,184,0,1
1655,1,298,1,1
1655,2,156,11,0
1655,3,255,7,1
1655,4,52,8,1
1655,5,50,6,0
1655,6,93,2,1
1655,7,247,8,1
1655,8,265,2,0
1655,9,120,0,1
1655,10,133,10,0
1656,1,146,4,1
1656,2,61,0,0
1656,3,161,5,0
1656,4,248,1,0
1656,5,225,5,1
1656,6,26,8,1
1656,7,106,4,1
1656,8,191,0,1
1656,9,177,10,0
1656,10,210,6,1
1657,1,224,0,1
1657,2,91,6,1
1657,3,140,11,1
1657,4,50,0,1
1657,5,215,9,1
1657,6,134,4,1
1657,7,104,8,1
1657,8,226,0,0
1657,9,281,10,1
1657,10,266,11,1
1658,1,40,6,1
1658,2,244,2,1
1658,3,170,1,1
1658,4,32,8,0
1658,5,116,9,1
1658,6,66,8,0
1658,7,77,5,1
1658,8,185,9,0
1658,9,121,8,0
1658,10,212,4,0
1659,1,241,9,1
1659,2,2,2,1
1659,3,247,9,1
1659,4,42,6,1
1659,5,1,8,1
1659,6,28,8,0
1659,7,15,1,0
1659,8,102,9,1
1659,9,251,9,0
1659,10,204,0,1
1660,1,132,2,1
1660,2,282,9,1
1660,3,146,4,1
1660,4,26,1,1
1660,5,5,10,0
1660,6,151,6,1
1660,7,67,4,1
1660,8,111,6,1
1660,9,92,4,1
1660,10,119,1,1
1661,1,288,6,0
1661,2,20,11,1
1661,3,32,11,1
1661,4,86,7,1
1661,5,222,1,1
1661,6,75,2,1
1661,7,74,3,1
1661,8,215,0,0
1661,9,180,1,0
1661,10,192,9,1
1662,1,197,5,1
1662,2,190,10,1
1662,3,166,0,0
1662,4,155,1,1
1662,5,230,8,1
1662,6,102,3,0
1662,7,96,2,1
1662,8,73,7,0
1662,9,249,10,1
1662,10,3,5,1
1663,1,62,9,1
1663,2,44,4,0
1663,3,112,10,1
1663,4,65,5,1
1663,5,151,1,1
1663,6,292,6,1
1663,7,128,3,0
1663,8,291,2,1
1663,9,92,2,1
1663,10,230,4,0
1664,1,41,0,1
1664,2,183,0,0
1664,3,225,7,1
1664,4,200,0,0
1664,5,281,9,1
1664,6,180,11,1
1664,7,175,2,0
1664,8,194,0,0
1664,9,106,2,1
1664,10,65,0,1
1665,1,271,3,0
1665,2,293,10,0
1665,3,279,9,1
1665,4,226,11,1
1665,5,67,9,1
1665,6,70,10,0
1665,7,92,7,1
1665,8,154,1,0
1665,9,70,9,1
1665,10,236,7,0
1666,1,25,11,1
1666,2,273,8,1
1666,3,135,6,1
1666,4,115,9,0
1666,5,135,7,0
1666,6,145,1,1
1666,7,165,7,0
1666,8,92,4,1
1666,9,91,1,0
1666,10,112,3,1
1667,1,46,10,1
1667,2,68,7,1
1667,3,125,0,0
1667,4,8,4,0
1667,5,125,8,1
1667,6,124,6,0
1667,7,0,9,0
1667,8,141,7,0
1667,9,198,0,1
1667,10,233,10,1
1668,1,116,6,1
1668,2,156,11,1
1668,3,23,2,1
1668,4,97,8,1
1668,5,199,0,1
1668,6,138,1,1
1668,7,286,10,0
1668,8,238,10,1
1668,9,272,11,1
1668,10,144,2,1
1669,1,23,10,1
1669,2,166,0,1
1669,3,283,4,1
1669,4,51,5,1
1669,5,288,9,1
1669,6,2,8,0
1669,7,184,4,1
1669,8,278,1,1
1669,9,63,4,0
1669,10,80,3,1
1670,1,242,8,0
1670,2,104,0,0
1670,3,196,4,1
1670,4,34,7,1
1670,5,201,7,1
1670,6,153,8,0
1670,7,150,3,0
1670,8,221,6,0
1670,9,134,1,1
1670,10,205,5,1
1671,1,127,11,0
1671,2,256,10,1
1671,3,166,7,0
1671,4,85,5,0
1671,5,263,10,1
1671,6,94,5,1
1671,7,282,9,1
1671,8,289,6,1
1671,9,167,0,1
1671,10,136,8,0
1672,1,79,10,1
1672,2,250,9,1
1672,3,80,7,1
1672,4,183,0,1
1672,5,241,0,1
1672,6,54,10,0
1672,7,51,5,1
1672,8,287,5,0
1672,9,296,7,1
1672,10,97,10,0
1673,1,69,5,1
1673,2,192,6,1
1673,3,175,6,1
1673,4,76,5,0
1673,5,64,7,1
1673,6,172,2,1
1673,7,82,4,1
1673,8,162,5,0
1673,9,206,6,1
1673,10,78,5,1
1674,1,171,5,0
1674,2,296,10,1
1674,3,161,9,1
1674,4,42,10,1
1674,5,220,7,1
1674,6,132,5,0
1674,7,214,5,0
1674,8,9,10,0
1674,9,213,7,1
1674,10,204,10,1
1675,1,1,10,0
1675,2,138,11,1
1675,3,140,6,0
1675,4,168,4,1
1675,5,184,10,1
1675,6,209,2,0
1675,7,274,3,0
1675,8,229,11,0
1675,9,93,8,0
1675,10,289,7,1
1676,1,143,6,1
1676,2,259,5,1
1676,3,145,10,1
1676,4,97,4,1
1676,5,216,5,1
1676,6,218,1,0
1676,7,36,1,0
1676,8,22,2,1
1676,9,227,3,0
1676,10,40,3,0
1677,1,137,8,0
1677,2,137,6,1
1677,3,131,0,1
1677,4,137,6,1
1677,5,285,0,0
1677,6,151,6,0
1677,7,260,0,1
1677,8,142,0,1
1677,9,141,9,1
1677,10,192,0,1
1678,1,70,11,1
1678,2,286,5,0
1678,3,279,9,1
1678,4,51,2,1
1678,5,44,5,0
1678,6,107,10,0
1678,7,57,0,1
1678,8,22,5,0
1678,9,242,1,1
1678,10,59,4,1
1679,1,110,11,1
1679,2,296,6,0
1679,3,119,4,1
1679,4,11,7,1
1679,5,73,3,1
1679,6,64,0,0
1679,7,166,6,0
1679,8,127,8,0
1679,9,23,2,1
1679,10,87,1,0
1680,1,140,7,1
1680,2,163,4,0
1680,3,125,11,1
1680,4,297,4,1
1680,5,147,4,0
1680,6,211,6,0
1680,7,171,11,1
1680,8,121,8,1
1680,9,8,7,1
1680,10,204,9,1
1681,1,257,9,1
1681,2,261,6,1
1681,3,237,3,1
1681,4,68,1,1
1681,5,135,6,1
1681,6,215,8,1
1681,7,219,4,1
1681,8,184,5,0
1681,9,14,5,1
1681,10,220,7,0
1682,1,169,9,0
1682,2,25,5,1
1682,3,161,6,0
1682,4,219,4,1
1682,5,280,3,1
1682,6,236,8,1
1682,7,78,7,1
1682,8,206,6,0
1682,9,202,3,1
1682,10,59,10,1
1683,1,248,9,0
1683,2,48,8,1
1683,3,225,9,1
1683,4,221,5,1
1683,5,288,7,1
1683,6,194,2,1
1683,7,21,9,1
1683,8,295,0,1
1683,9,115,6,1
1683,10,136,2,1
1684,1,260,7,1
1684,2,68,3,1
1684,3,198,11,1
1684,4,230,1,1
1684,5,158,9,0
1684,6,224,8,1
1684,7,213,11,1
1684,8,156,3,1
1684,9,27,8,1
1684,10,223,0,0
1685,1,236,8,0
1685,2,93,5,1
1685,3,245,8,1
1685,4,64,9,1
1685,5,51,5,0
1685,6,37,4,0
1685,7,165,8,1
1685,8,87,10,1
1685,9,208,4,1
1685,10,196,10,1
1686,1,128,5,1
1686,2,77,10,0
1686,3,274,7,1
1686,4,265,8,0
1686,5,104,8,1
1686,6,74,9,1
1686,7,241,10,1
1686,8,205,4,1
1686,9,137,8,1
1686,10,158,8,1
1687,1,217,7,1
1687,2,63,2,1
1687,3,298,5,0
1687,4,166,2,0
1687,5,38,1,0
1687,6,286,11,1
1687,7,298,8,1
1687,8,283,6,0
1687,9,209,5,1
1687,10,87,0,1
1688,1,159,4,1
1688,2,160,2,1
1688,3,152,6,1
1688,4,45,5,1
1688,5,93,11,0
1688,6,140,10,1
1688,7,158,7,1
1688,8,96,10,1
1688,9,219,3,0
1688,10,278,1,1
1689,1,140,6,0
1689,2,189,0,1
1689,3,57,11,1
1689,4,55,1,1
1689,5,21,10,1
1689,6,297,8,1
1689,7,90,2,1
1689,8,208,6,1
1689,9,187,6,1
1689,10,40,8,1
1690,1,49,5,1
1690,2,239,7,0
1690,3,238,4,0
1690,4,167,1,1
1690,5,103,8,0
1690,6,120,3,1
1690,7,237,3,0
1690,8,58,3,0
1690,9,26,6,1
1690,10,83,8,1
1691,1,56,9,0
1691,2,50,7,1
1691,3,139,4,1
1691,4,241,11,0
1691,5,207,5,1
1691,6,81,1,1
1691,7,127,9,1
1691,8,140,11,0
1691,9,116,3,1
1691,10,290,2,0
1692,1,284,4,1
1692,2,298,4,1
1692,3,125,2,1
1692,4,237,0,1
1692,5,220,2,1
1692,6,239,3,1
1692,7,48,2,1
1692,8,283,2,0
1692,9,281,11,1
1692,10,239,2,0
1693,1,171,9,0
1693,2,135,6,0
1693,3,74,5,0
1693,4,18,9,1
1693,5,288,0,0
1693,6,62,8,0
1693,7,102,4,1
1693,8,133,9,0
1693,9,202,11,0
1693,10,79,8,0
1694,1,64,1,1
1694,2,98,11,1
1694,3,98,9,0
1694,4,17,0,0
1694,5,117,2,1
1694,6,165,11,1
1694,7,134,10,1
1694,8,105,4,0
1694,9,275,11,1
1694,10,77,5,0
1695,1,252,10,1
1695,2,183,6,1
1695,3,195,7,1
1695,4,83,0,1
1695,5,289,11,1
1695,6,142,2,0
1695,7,152,2,1
1695,8,73,5,1
1695,9,143,9,1
1695,10,204,9,1
1696,1,281,7,1
1696,2,256,10,1
1696,3,46,8,0
1696,4,24,1,1
1696,5,285,9,1
1696,6,245,3,1
1696,7,45,6,1
1696,8,255,7,1
1696,9,228,4,1
1696,10,289,4,1
1697,1,48,3,0
1697,2,248,3,1
1697,3,109,11,1
1697,4,165,4,0
1697,5,77,5,1
1697,6,21,8,1
1697,7,209,2,0
1697,8,22,2,1
1697,9,139,2,1
1697,10,59,0,0
1698,1,275,5,1
1698,2,134,0,1
1698,3,55,4,1
1698,4,286,6,1
1698,5,206,3,0
1698,6,52,3,0
1698,7,106,7,0
1698,8,161,6,1
1698,9,233,9,0
1698,10,299,10,0
1699,1,252,2,1
1699,2,4,3,0
1699,3,142,6,0
1699,4,14,2,1
1699,5,90,8,1
1699,6,80,0,1
1699,7,79,4,1
1699,8,67,11,1
1699,9,120,8,1
1699,10,149,6,1
1700,1,286,0,0
1700,2,126,9,0
1700,3,7,5,1
1700,4,175,10,1
1700,5,90,9,1
1700,6,44,11,1
1700,7,201,1,0
1700,8,205,10,1
1700,9,104,8,0
1700,10,64,3,1
1701,1,147,10,0
1701,2,135,6,1
1701,3,290,7,1
1701,4,10,11,1
1701,5,53,6,1
1701,6,239,7,1
1701,7,284,10,1
1701,8,188,9,1
1701,9,94,7,1
1701,10,62,10,1
1702,1,253,10,1
1702,2,180,7,1
1702,3,122,1,1
1702,4,131,8,1
1702,5,44,3,1
1702,6,247,7,1
1702,7,14,4,1
1702,8,295,4,1
1702,9,50,11,1
1702,10,37,2,1
1703,1,21,1,1
1703,2,147,7,1
1703,3,16,7,1
1703,4,77,11,1
1703,5,239,0,1
1703,6,224,10,0
1703,7,102,10,0
1703,8,10,2,1
1703,9,47,9,0
1703,10,163,10,0
1704,1,139,1,0
1704,2,257,0,1
1704,3,144,7,0
1704,4,116,7,1
1704,5,187,10,1
1704,6,251,11,1
1704,7,245,1,1
1704,8,44,11,1
1704,9,125,10,1
1704,10,275,7,0
1705,1,242,4,1
1705,2,237,7,1
1705,3,34,6,1
1705,4,117,4,1
1705,5,249,0,1
1705,6,39,8,0
1705,7,215,3,1
1705,8,156,2,0
1705,9,218,4,1
1705,10,201,0,1
1706,1,28,4,1
1706,2,38,10,0
1706,3,101,8,0
1706,4,279,0,0
1706,5,281,3,1
1706,6,228,7,1
1706,7,71,11,1
1706,8,285,5,0
1706,9,215,11,1
1706,10,89,0,1
1707,1,213,10,1
1707,2,130,1,1
1707,3,143,8,0
1707,4,72,1,0
1707,5,192,11,1
1707,6,82,2,0
1707,7,276,4,0
1707,8,43,7,0
1707,9,75,0,1
1707,10,37,6,0
1708,1,72,3,0
1708,2,201,5,0
1708,3,283,3,0
1708,4,47,10,1
1708,5,66,5,1
1708,6,40,9,1
1708,7,242,0,1
1708,8,160,8,0
1708,9,109,4,0
1708,10,211,7,1
1709,1,25,10,1
1709,2,233,8,0
1709,3,28,4,1
1709,4,174,2,1
1709,5,9,10,0
1709,6,60,3,1
1709,7,187,0,0
1709,8,171,3,1
1709,9,134,0,0
1709,10,187,8,1
1710,1,250,10,1
1710,2,77,5,1
1710,3,291,7,1
1710,4,43,11,1
1710,5,293,11,0
1710,6,277,0,1
1710,7,128,0,0
1710,8,28,4,0
1710,9,122,3,1
1710,10,83,1,1
1711,1,173,1,1
1711,2,69,9,0
1711,3,20,2,1
1711,4,267,5,1
1711,5,259,0,0
1711,6,150,7,1
1711,7,255,8,1
1711,8,286,7,1
1711,9,276,3,1
1711,10,248,0,0
1712,1,13,4,0
1712,2,226,9,1
1712,3,275,1,0
1712,4,53,9,1
1712,5,19,10,1
1712,6,103,7,1
1712,7,247,10,1
1712,8,246,3,0
1712,9,175,7,1
1712,10,295,8,1
1713,1,49,8,1
1713,2,263,8,0
1713,3,261,2,1
1713,4,284,10,0
1713,5,87,8,1
1713,6,192,1,1
1713,7,82,7,0
1713,8,144,10,1
1713,9,288,0,1
1713,10,154,10,1
1714,1,230,3,1
1714,2,137,3,1
1714,3,0,5,0
1714,4,46,8,1
1714,5,201,1,0
1714,6,91,3,1
1714,7,93,9,0
1714,8,27,2,0
1714,9,246,4,0
1714,10,26,7,0
1715,1,161,3,0
1715,2,93,0,0
1715,3,271,6,0
1715,4,199,1,0
1715,5,20,4,1
1715,6,184,7,0
1715,7,49,8,1
1715,8,167,11,0
1715,9,73,10,0
1715,10,224,0,1
1716,1,141,5,1
1716,2,126,0,1
1716,3,263,9,1
1716,4,132,0,0
1716,5,70,9,1
1716,6,155,0,1
1716,7,242,1,1
1716,8,19,11,0
1716,9,84,2,1
1716,10,174,5,1
1717,1,72,6,1
1717,2,225,8,1
1717,3,17,11,0
1717,4,79,4,0
1717,5,176,7,1
1717,6,256,11,0
1717,7,105,1,0
1717,8,79,5,1
1717,9,278,3,1
1717,10,153,11,1
1718,1,60,7,1
1718,2,262,7,1
1718,3,8,2,0
1718,4,221,11,1
1718,5,271,0,0
1718,6,172,5,1
1718,7,274,8,1
1718,8,186,10,0
1718,9,179,3,0
1718,10,32,4,0
1719,1,53,0,1
1719,2,209,7,1
1719,3,204,2,1
1719,4,183,7,1
1719,5,62,1,1
1719,6,25,5,0
1719,7,25,5,1
1719,8,37,6,0
1719,9,65,3,0
1719,10,291,2,1
1720,1,233,9,1
1720,2,53,10,0
1720,3,92,3,1
1720,4,268,5,1
1720,5,134,1,1
1720,6,82,1,1
1720,7,98,4,1
1720,8,118,8,1
1720,9,162,8,1
1720,10,166,8,0
1721,1,159,1,1
1721,2,187,0,1
1721,3,89,3,1
1721,4,149,3,1
1721,5,248,6,1
1721,6,104,7,1
1721,7,294,2,0
1721,8,149,9,1
1721,9,112,8,0
1721,10,210,3,1
1722,1,117,7,1
1722,2,118,3,0
1722,3,112,0,0
1722,4,163,8,1
1722,5,12,1,1
1722,6,113,2,1
1722,7,230,3,0
1722,8,98,10,1
1722,9,161,7,1
1722,10,89,9,1
1723,1,282,10,0
1723,2,67,10,1
1723,3,233,7,1
1723,4,228,4,0
1723,5,121,4,0
1723,6,295,1,0
1723,7,295,7,1
1723,8,8,7,1
1723,9,170,11,1
1723,10,58,2,0
1724,1,299,9,1
1724,2,289,3,1
1724,3,126,0,0
1724,4,102,4,1
1724,5,245,11,0
1724,6,116,5,1
1724,7,219,2,1
1724,8,198,3,1
1724,9,85,8,1
1724,10,105,3,0
1725,1,279,2,0
1725,2,147,2,1
1725,3,125,0,1
1725,4,270,8,1
1725,5,171,3,0
1725,6,169,3,1
1725,7,116,3,1
1725,8,200,8,1
1725,9,13,10,1
1725,10,65,8,1
1726,1,246,6,0
1726,2,78,8,0
1726,3,295,2,0
1726,4,267,10,1
1726,5,114,7,1
1726,6,275,11,0
1726,7,214,3,1
1726,8,242,1,0
1726,9,141,8,1
1726,10,36,3,0
1727,1,163,2,0
1727,2,245,9,0
1727,3,27,6,0
1727,4,5,9,1
1727,5,246,2,1
1727,6,178,0,1
1727,7,156,4,0
1727,8,202,11,1
1727,9,205,7,1
1727,10,127,10,1
1728,1,183,10,0
1728,2,143,10,0
1728,3,62,5,0
1728,4,222,2,1
1728,5,112,10,0
1728,6,268,6,1
1728,7,119,3,0
1728,8,56,5,0
1728,9,248,9,1
1728,10,41,4,1
1729,1,296,9,1
1729,2,188,2,1
1729,3,144,3,1
1729,4,69,1,1
1729,5,60,10,1
1729,6,58,10,1
1729,7,249,2,1
1729,8,61,6,1
1729,9,10,9,0
1729,10,59,7,1
1730,1,183,7,0
1730,2,143,3,0
1730,3,111,0,1
1730,4,289,11,0
1730,5,103,10,0
1730,6,248,11,0
1730,7,37,0,1
1730,8,163,8,1
1730,9,39,3,1
1730,10,24,3,0
1731,1,203,4,0
1731,2,201,2,1
1731,3,172,7,1
1731,4,135,7,1
1731,5,81,11,0
1731,6,233,9,1
1731,7,56,8,1
1731,8,148,11,1
1731,9,282,5,1
1731,10,200,0,0
1732,1,253,10,1
1732,2,60,4,1
1732,3,7,5,0
1732,4,249,4,1
1732,5,168,10,1
1732,6,233,4,0
1732,7,252,8,0
1732,8,112,8,1
1732,9,33,6,0
1732,10,289,6,1
1733,1,91,0,1
1733,2,48,10,0
1733,3,171,4,1
1733,4,6,2,1
1733,5,17,2,1
1733,6,228,4,1
1733,7,26,7,1
1733,8,180,6,0
1733,9,136,10,1
1733,10,33,9,0
1734,1,282,4,1
1734,2,47,9,1
1734,3,195,8,0
1734,4,39,10,1
1734,5,177,0,0
1734,6,50,6,0
1734,7,266,7,0
1734,8,138,2,1
1734,9,2,7,1
1734,10,15,8,1
1735,1,162,1,0
1735,2,155,11,1
1735,3,99,11,0
1735,4,181,3,1
1735,5,239,2,0
1735,6,218,2,0
1735,7,224,0,0
1735,8,283,0,1
1735,9,61,3,0
1735,10,24,7,1
1736,1,36,8,0
1736,2,10,6,1
1736,3,87,7,0
1736,4,41,1,1
1736,5,276,11,0
1736,6,101,2,1
1736,7,65,4,1
1736,8,157,7,1
1736,9,129,1,1
1736,10,1,5,0
1737,1,287,11,0
1737,2,207,2,1
1737,3,247,7,1
1737,4,287,7,0
1737,5,265,0,1
1737,6,74,0,1
1737,7,228,1,0
1737,8,2,0,1
1737,9,108,6,1
1737,10,225,3,1
1738,1,209,7,1
1738,2,231,3,1
1738,3,227,4,1
1738,4,13,1,0
1738,5,174,9,0
1738,6,185,1,0
1738,7,46,10,0
1738,8,72,2,1
1738,9,146,11,1
1738,10,189,8,1
1739,1,255,9,1
1739,2,217,9,1
1739,3,292,5,1
1739,4,66,2,1
1739,5,117,8,1
1739,6,78,7,0
1739,7,267,9,0
1739,8,183,2,1
1739,9,152,9,1
1739,10,174,10,1
1740,1,98,8,0
1740,2,265,3,1
1740,3,184,2,0
1740,4,153,1,1
1740,5,211,9,0
1740,6,239,5,0
1740,7,118,3,1
1740,8,219,1,0
1740,9,239,5,1
1740,10,199,2,1
1741,1,35,10,1
1741,2,57,4,1
1741,3,9,5,0
1741,4,82,7,1
1741,5,49,8,0
1741,6,170,1,0
1741,7,272,0,0
1741,8,19,3,1
1741,9,85,8,1
1741,10,13,10,0
1742,1,25,11,1
1742,2,14,3,0
1742,3,182,9,1
1742,4,276,2,1
1742,5,217,2,0
1742,6,206,6,0
1742,7,47,1,1
1742,8,251,0,0
1742,9,173,11,1
1742,10,289,9,1
1743,1,117,8,1
1743,2,210,2,0
1743,3,144,0,0
1743,4,154,1,0
1743,5,31,5,1
1743,6,143,9,0
1743,7,50,7,1
1743,8,223,10,1
1743,9,212,10,0
1743,10,260,8,1
1744,1,138,1,1
1744,2,248,2,0
1744,3,267,4,0
1744,4,147,6,1
1744,5,284,9,0
1744,6,232,11,0
1744,7,87,11,1
1744,8,142,5,0
1744,9,30,11,1
1744,10,115,11,1
1745,1,108,1,1
1745,2,89,8,1
1745,3,106,5,0
1745,4,16,10,1
1745,5,136,10,1
1745,6,60,2,1
1745,7,68,7,0
1745,8,219,11,1
1745,9,266,8,1
1745,10,51,10,0
1746,1,168,8,1
1746,2,270,9,0
1746,3,182,10,1
1746,4,23,11,1
1746,5,232,2,1
1746,6,15,9,0
1746,7,185,4,0
1746,8,144,6,1
1746,9,158,7,0
1746,10,66,7,0
1747,1,265,2,1
1747,2,30,9,1
1747,3,281,8,1
1747,4,17,8,1
1747,5,91,7,0
1747,6,158,7,0
1747,7,154,3,0
1747,8,77,7,0
1747,9,86,3,0
1747,10,166,10,0
1748,1,6,0,0
1748,2,44,0,1
1748,3,118,8,0
1748,4,7,8,0
1748,5,25,6,1
1748,6,8,6,1
1748,7,245,0,0
1748,8,33,10,1
1748,9,55,10,1
1748,10,238,2,1
1749,1,129,0,1
1749,2,134,6,1
1749,3,196,3,1
1749,4,187,1,0
1749,5,124,1,1
1749,6,262,7,1
1749,7,68,4,1
1749,8,63,9,1
1749,9,154,3,1
1749,10,261,7,0
1750,1,269,3,1
1750,2,223,6,1
1750,3,1,8,1
1750,4,218,4,0
1750,5,49,10,0
1750,6,261,7,0
1750,7,34,2,1
1750,8,37,10,1
1750,9,154,5,1
1750,10,162,8,1
1751,1,101,4,0
1751,2,145,0,1
1751,3,214,6,0
1751,4,199,6,0
1751,5,213,8,0
1751,6,71,8,0
1751,7,167,8,1
1751,8,38,6,0
1751,9,72,0,0
1751,10,292,7,1
1752,1,12,11,1
1752,2,139,10,1
1752,3,147,0,1
1752,4,69,10,1
1752,5,15,1,1
1752,6,38,0,1
1752,7,219,0,1
1752,8,178,6,0
1752,9,167,2,1
1752,10,44,7,0
1753,1,163,5,0
1753,2,54,10,1
1753,3,93,2,1
1753,4,285,3,1
1753,5,134,6,0
1753,6,8,1,0
1753,7,178,5,1
1753,8,56,7,0
1753,9,1,7,1
1753,10,201,5,0
1754,1,190,1,1
1754,2,65,3,1
1754,3,222,0,0
1754,4,54,11,1
1754,5,150,6,1
1754,6,166,3,0
1754,7,33,3,1
1754,8,208,0,0
1754,9,151,5,1
1754,10,129,0,1
1755,1,221,8,1
1755,2,234,2,1
1755,3,148,1,1
1755,4,244,1,1
1755,5,15,0,0
1755,6,186,4,1
1755,7,83,0,0
1755,8,173,0,1
1755,9,187,2,0
1755,10,244,6,0
1756,1,167,2,0
1756,2,4,4,1
1756,3,293,5,0
1756,4,153,7,0
1756,5,36,0,0
1756,6,38,11,1
1756,7,9,1,0
1756,8,66,11,1
1756,9,80,3,0
1756,10,284,5,1
1757,1,243,0,1
1757,2,1,4,0
1757,3,101,10,1
1757,4,92,8,0
1757,5,135,7,1
1757,6,46,4,0
1757,7,80,11,1
1757,8,171,9,1
1757,9,155,3,0
1757,10,253,7,1
1758,1,277,4,1
1758,2,117,2,0
1758,3,244,7,1
1758,4,251,4,1
1758,5,103,1,1
1758,6,132,10,1
1758,7,188,7,0
1758,8,272,6,0
1758,9,232,11,0
1758,10,254,8,0
1759,1,238,11,0
1759,2,53,8,1
1759,3,64,2,0
1759,4,265,5,0
1759,5,134,6,0
1759,6,57,3,0
1759,7,89,3,0
1759,8,147,7,1
1759,9,166,4,1
1759,10,58,1,1
1760,1,75,6,0
1760,2,115,7,0
1760,3,64,9,1
1760,4,295,1,1
1760,5,6,5,1
1760,6,229,10,1
1760,7,87,3,1
1760,8,166,8,0
1760,9,92,4,1
1760,10,280,2,0
1761,1,291,8,0
1761,2,107,9,0
1761,3,8,10,1
1761,4,51,8,1
1761,5,214,3,1
1761,6,248,8,1
1761,7,12,0,1
1761,8,3,4,1
